physician_id,specialty_description,state,total_patients,total_prescriptions,total_drug_cost_usd,unique_drugs_prescribed
1760938831,Internal Medicine,MS,437,1882,314978.94,79
1752834146,Cardiology,DE,257,1025,100602.12,31
1291968281,Otolaryngology,NJ,108,382,45826.98,37
1615619319,Nephrology,OK,211,723,99004.4,20
1396831273,Cardiothoracic Surgery,SC,191,591,35227.46,26
1377032861,Physical Medicine,LA,232,1169,80758.46,26
1257734586,Neurosurgery,SC,62,174,25785.08,26
1834913342,Oncology,NH,396,1231,423085.72,29
1165297317,Infectious Disease,KY,231,475,83951.33,37
1680294485,Infectious Disease,AZ,220,709,43689.91,43
1221528853,Oncology,CA,221,599,209427.21,41
1176657833,Nephrology,NV,244,610,60378.46,38
1459688246,Ophthalmology,TN,291,1061,260470.41,16
1272134580,Anesthesiology,AZ,248,1303,243375.51,5
1214065852,Endocrinology,IN,260,984,164456.97,47
1941241446,Pulmonology,VA,276,1459,155859.07,17
1805512080,Family Medicine,GA,495,2311,340599.37,34
1341142023,Pulmonology,NC,394,1657,265273.58,49
1887101785,Orthopedics,ND,126,519,77268.55,48
1573538845,Obstetrics and Gynecology,LA,199,980,92080.6,30
1452922297,Emergency Medicine,WY,800,2613,309309.11,22
1844181609,Emergency Medicine,NH,675,3612,402697.81,20
1477940598,Gastroenterology,NC,139,722,106855.63,29
1582075743,Plastic Surgery,NE,217,866,150699.23,23
1677260679,Emergency Medicine,WY,765,2621,360946.56,23
1750199707,Internal Medicine,ME,474,1468,91347.61,56
1642267469,Pediatrics,OR,353,1487,246688.46,26
1587553038,Cardiology,HI,161,557,91808.32,45
1897633403,Orthopedics,FL,117,575,30814.09,25
1178398946,Pediatrics,NC,371,1934,359025.94,37
1236851601,Pathology,VT,385,1095,102939.62,15
1985531613,Cardiothoracic Surgery,MI,77,421,23906.76,37
1581997700,Oral Surgery,NE,330,1515,174760.59,45
1851741358,Pediatrics,WA,193,874,120991.07,47
1189968284,Pediatrics,AL,289,1259,148598.6,35
1570929255,Psychiatry,NC,243,1289,83185.34,34
1629669831,Obstetrics and Gynecology,AR,388,1479,190464.21,47
1558154399,Surgery,MA,148,461,35387.45,24
1145026751,Vascular Surgery,WV,207,725,66510.36,35
1206801382,Anesthesiology,ME,184,444,40438.31,19
1340124494,Cardiothoracic Surgery,HI,123,650,57794.33,21
1348758691,Rheumatology,LA,172,401,137646.14,47
1910529844,Psychiatry,AK,120,643,84216.58,27
1107156607,Urology,AK,289,783,149765.11,42
1886075025,Otolaryngology,ND,164,805,75864.2,22
1869068553,Infectious Disease,DE,327,1671,207184.5,20
1246907242,Internal Medicine,WA,642,1545,159224.88,35
1899161913,Plastic Surgery,IA,138,433,54583.56,32
1586903322,Nephrology,WV,362,1575,96253.41,35
1141185351,Ophthalmology,CT,366,1138,253823.25,17
1781286134,Nephrology,AL,225,557,59282.27,29
1823001513,Radiology,KY,340,860,147989.08,20
1403439088,Pediatrics,IL,145,772,137858.76,28
1103433519,Ophthalmology,CA,351,1387,160133.29,26
1141674854,Ophthalmology,VT,234,970,181656.25,30
1784740871,Anesthesiology,NM,371,1595,122830.39,14
1348993575,Cardiothoracic Surgery,ME,174,646,93349.66,37
1683485601,Urology,ME,149,412,80108.39,33
1550535651,Otolaryngology,MA,226,975,65688.56,44
1442422662,Rheumatology,DE,277,1229,487527.81,45
1964062922,Neurosurgery,NY,155,682,37062.87,32
1644910454,Radiology,NE,131,519,51110.5,15
1541553871,Pathology,NH,317,1076,201056.31,13
1621307443,Family Medicine,IA,473,1999,113631.72,58
1540031795,Emergency Medicine,OR,748,1931,156276.07,22
1758530127,Endocrinology,MI,166,683,36190.8,16
1961584268,Pathology,CO,270,1402,231366.88,22
1168144785,Nephrology,AR,365,998,130060.26,25
1999955690,Gastroenterology,MT,217,654,48533.75,38
1455947683,Ophthalmology,IN,383,1749,419414.3,17
1121505301,Physical Medicine,ND,152,570,96159.87,17
1268518952,Surgery,MD,56,157,26040.29,30
1136268864,Internal Medicine,WV,363,1758,187540.82,55
1240867612,Vascular Surgery,WV,238,1194,73406.0,47
1875362788,Infectious Disease,WI,312,646,104262.98,49
1749476211,Oral Surgery,GA,148,677,114340.56,27
1992785957,Endocrinology,MD,265,924,149246.79,34
1394258670,Otolaryngology,IL,151,441,65447.75,45
1504350473,Surgery,NV,73,202,22411.82,32
1618992599,Surgery,VT,186,701,75260.24,46
1881208866,Pathology,MS,379,1705,200918.14,23
1126727441,Pathology,WY,218,777,94421.78,8
1790221180,Surgery,MI,86,415,81494.63,21
1702246140,Psychiatry,IN,350,1426,89243.81,40
1761949453,Vascular Surgery,NM,367,1662,224363.15,29
1163278782,Physical Medicine,NY,229,788,126928.42,24
1139202005,Obstetrics and Gynecology,VT,389,1593,287877.7,32
1841308499,Radiology,WI,387,1850,243900.87,15
1800088933,Emergency Medicine,MA,536,2401,305322.37,20
1212790003,Ophthalmology,VT,139,460,95988.54,25
1658280271,Family Medicine,DE,385,1035,186778.56,37
1141942442,Cardiothoracic Surgery,NV,176,457,77906.18,46
1250179318,Family Medicine,OK,514,1746,165019.09,57
1415920240,Family Medicine,UT,438,1676,238436.26,53
1705386785,Nephrology,HI,172,518,79126.36,38
1657679799,Endocrinology,KY,341,1234,234991.08,23
1276349437,Oncology,VA,342,695,205515.69,24
1605188483,Neurology,AL,259,1153,253364.46,21
1677384799,Otolaryngology,MI,148,327,39339.45,25
1171695888,Anesthesiology,SD,386,1965,199926.21,5
1306846339,Internal Medicine,ME,720,3737,425737.16,76
1428296909,Anesthesiology,SC,306,1612,216276.95,25
1807990536,Radiology,CA,178,420,34635.81,10
1382327116,Pulmonology,CT,164,785,108406.58,39
1454506806,Pulmonology,WY,241,1297,208285.01,45
1324741375,Psychiatry,AL,218,1190,75803.88,24
1253902993,Psychiatry,NM,100,313,57715.01,18
1247075710,Oncology,NH,317,1371,362603.83,47
1916051762,Orthopedics,KS,386,1303,216412.59,45
1481169366,Surgery,ND,131,505,92158.88,28
1278366024,Nephrology,LA,173,854,114498.24,46
1846357679,Plastic Surgery,KY,161,636,73338.44,37
1291139369,Cardiology,MS,338,1587,161713.29,42
1329544484,Endocrinology,OK,197,657,50491.0,15
1310277395,Otolaryngology,MS,369,989,136411.05,36
1201048210,Oral Surgery,MS,229,860,44676.29,32
1136000620,Nephrology,LA,345,1170,233251.99,31
1394391911,Nephrology,AR,392,1913,343341.03,45
1752347835,Nephrology,NJ,351,915,148678.72,49
1966972099,Orthopedics,AZ,289,607,111772.84,24
1857674720,Family Medicine,ID,745,3708,231467.05,37
1160181074,Otolaryngology,SD,131,406,72545.52,32
1308501740,Nephrology,SC,108,341,51422.34,35
1861614695,Psychiatry,PA,287,1092,208661.3,40
1547083251,Vascular Surgery,TX,131,291,50563.33,47
1258391889,Family Medicine,LA,342,890,50441.88,68
1313334678,Infectious Disease,NC,309,805,130429.53,15
1434110361,Internal Medicine,OK,479,1155,138528.21,74
1192444053,Pulmonology,NJ,145,349,22190.91,20
1299349714,Obstetrics and Gynecology,PA,110,515,86679.91,28
1784988889,Anesthesiology,NJ,141,714,136720.72,14
1999052967,Rheumatology,TN,197,909,371179.85,34
1157268351,Pathology,VA,246,645,45836.22,15
1544510617,Emergency Medicine,IL,439,2235,171126.83,33
1378479334,Infectious Disease,NH,235,546,56387.04,38
1474584710,Physical Medicine,TN,367,1311,189641.34,25
1139439705,Vascular Surgery,PA,297,755,102156.56,42
1472504153,Nephrology,UT,247,673,104280.05,47
1692288022,Vascular Surgery,WV,237,549,91140.23,31
1334349438,Otolaryngology,KY,116,606,77298.01,26
1610252663,Pediatrics,NJ,400,1252,168475.9,17
1446144349,Infectious Disease,CT,283,1427,73040.63,41
1610559862,Obstetrics and Gynecology,MI,151,400,41480.27,25
1601266959,Gastroenterology,ID,111,392,55856.8,42
1884856806,Pathology,NM,224,646,68464.51,15
1618142267,Rheumatology,MT,253,541,257054.17,29
1919450756,Oral Surgery,NC,155,538,89367.65,40
1736810563,Cardiology,HI,362,934,88811.65,48
1313097103,Pulmonology,WI,171,419,41888.3,18
1197064811,Surgery,WY,86,413,49067.3,25
1594552310,Cardiology,TX,175,472,35782.45,34
1186302290,Psychiatry,KS,204,719,114047.89,24
1835205605,Gastroenterology,WY,291,587,43378.99,21
1605518396,Gastroenterology,UT,301,1338,250105.59,39
1992652034,Otolaryngology,VA,224,1046,67334.92,23
1441832901,Physical Medicine,FL,304,1430,264125.57,42
1740958232,Pathology,OH,136,437,65760.42,23
1128879653,Emergency Medicine,RI,391,1832,193037.63,36
1638434202,Vascular Surgery,AL,303,1575,231267.63,23
1636816895,Radiology,AZ,208,635,40594.0,17
1802275407,Psychiatry,NV,177,530,57251.83,45
1137394844,Internal Medicine,NE,391,1005,153112.72,36
1599206945,Plastic Surgery,CO,277,1219,79491.92,40
1962805514,Plastic Surgery,AL,182,567,77226.72,39
1836907565,Otolaryngology,AL,348,1492,224589.62,42
1928241129,Dermatology,MD,317,920,172775.93,43
1639084522,Anesthesiology,WY,342,1536,271296.4,16
1219907046,Plastic Surgery,ID,317,1223,131497.91,20
1261477051,Cardiology,MI,232,624,107281.37,44
1566957486,Dermatology,NJ,244,522,118777.15,44
1494175052,Dermatology,RI,289,833,114427.96,33
1923381466,Vascular Surgery,AK,377,1106,103948.46,41
1118810873,Otolaryngology,MA,252,1064,148286.31,37
1885876277,Dermatology,OH,302,866,81653.38,21
1235350127,Family Medicine,GA,624,2325,427584.94,52
1591806906,Infectious Disease,SC,224,1168,216707.3,48
1711032415,Otolaryngology,AZ,139,436,24303.99,21
1510075954,Oncology,WA,140,445,165922.42,34
1553688034,Pathology,AK,194,1033,91450.15,25
1897451849,Cardiothoracic Surgery,CO,160,860,145380.18,31
1425560046,Endocrinology,NC,376,1876,162391.93,18
1501833262,Pulmonology,NM,210,979,113115.47,26
1397269519,Oncology,TX,123,506,237016.09,33
1392787282,Cardiology,NE,206,425,47663.21,23
1395030606,Internal Medicine,NJ,606,2888,419419.91,36
1337644501,Emergency Medicine,AK,663,2079,123821.85,33
1881860106,Infectious Disease,RI,335,1359,197348.41,36
1681386019,Pathology,NM,385,786,79456.27,16
1983290841,Otolaryngology,GA,336,1676,209242.23,49
1849176905,Psychiatry,UT,299,865,47436.58,20
1777943476,Urology,OK,276,632,102511.43,48
1496416310,Surgery,ME,130,465,55849.76,24
1770941214,Pulmonology,HI,280,1113,124999.86,16
1906797157,Surgery,OK,175,956,101615.77,49
1241408993,Pathology,RI,163,381,31526.15,8
1712832797,Surgery,ID,90,421,83213.77,40
1690633547,Ophthalmology,MN,211,730,132766.74,35
1927317727,Anesthesiology,SD,154,666,101915.7,25
1917926197,Nephrology,MA,357,1383,150506.36,40
1631323119,Physical Medicine,NJ,246,1203,141254.32,26
1529555102,Surgery,AL,186,912,149969.49,26
1833743378,Oral Surgery,CT,296,1193,134468.98,41
1540549617,Radiology,SD,114,474,33552.47,24
1640480028,Neurology,RI,392,1788,859887.03,35
1754781192,Emergency Medicine,HI,591,2475,377819.79,38
1124394894,Family Medicine,RI,752,3582,388292.05,62
1307266073,Neurosurgery,HI,167,549,99477.44,26
1606987486,Oral Surgery,VA,202,632,59374.69,16
1322272362,Pulmonology,NJ,335,957,134446.39,30
1955507623,Psychiatry,NJ,356,1511,257705.65,36
1271011192,Emergency Medicine,NJ,669,3591,183257.7,17
1832317261,Rheumatology,NE,366,2007,906680.59,19
1940785729,Ophthalmology,KY,375,908,192515.44,49
1867472238,Cardiology,NH,346,1694,99891.69,40
1989388663,Vascular Surgery,WA,120,392,61737.53,47
1775671577,Nephrology,NH,319,1517,99429.42,31
1913832329,Vascular Surgery,PA,157,710,74528.47,36
1252417753,Oral Surgery,KS,347,949,61275.84,19
1592033623,Cardiothoracic Surgery,VA,175,810,132473.14,36
1417067441,Infectious Disease,NH,269,1279,198160.91,32
1738262346,Dermatology,WI,171,430,55484.26,29
1498198359,Pulmonology,MS,249,765,120392.26,34
1610333211,Infectious Disease,NH,250,635,108445.17,23
1257331241,Endocrinology,ME,296,858,72233.05,28
1726238846,Surgery,GA,199,406,42477.45,47
1900428613,Neurosurgery,ND,153,561,103785.34,37
1791330310,Pediatrics,PA,356,1103,117088.29,46
1796188973,Psychiatry,ND,346,904,166851.32,15
1818059278,Neurology,MI,215,662,151272.62,32
1753523546,Physical Medicine,WA,161,688,71190.95,44
1711397169,Oral Surgery,SD,106,523,92498.77,48
1345211832,Family Medicine,IL,486,2101,230634.51,36
1453814126,Oncology,CA,238,936,315585.37,49
1185305878,Plastic Surgery,AR,328,1306,113877.7,31
1956061995,Family Medicine,ID,653,3445,615374.81,44
1840492575,Infectious Disease,NJ,190,406,57396.49,50
1397938187,Neurology,WV,197,899,423530.94,23
1661092057,Surgery,AR,103,288,39701.26,45
1598507504,Orthopedics,OH,126,392,56873.66,27
1613569694,Orthopedics,NH,142,520,33790.32,28
1742413041,Urology,MD,391,795,90998.36,22
1873074192,Cardiothoracic Surgery,NH,99,402,58386.43,44
1100531633,Internal Medicine,WI,508,2085,258312.26,41
1452873867,Oncology,NM,363,1086,408170.79,31
1671434688,Emergency Medicine,MI,440,1923,241258.31,43
1219690062,Physical Medicine,ID,349,705,129723.58,47
1605202323,Urology,HI,191,425,48790.95,34
1201541586,Oral Surgery,NH,275,1163,152107.04,26
1307871584,Physical Medicine,CT,218,598,74909.64,35
1922937760,Oncology,NM,152,668,317061.54,28
1713115625,Rheumatology,GA,265,675,282311.38,25
1269590180,Endocrinology,TX,180,565,72020.52,45
1801680220,Endocrinology,NE,237,663,59290.97,34
1498133949,Pediatrics,MD,270,1226,213795.63,35
1582870156,Surgery,NV,194,655,73732.4,40
1159385890,Ophthalmology,MN,171,925,194618.39,16
1978893191,Infectious Disease,IL,206,889,78578.18,38
1125425133,Obstetrics and Gynecology,NV,295,926,124080.15,27
1956281850,Radiology,SC,357,1263,115052.29,7
1361067244,Psychiatry,MA,345,1826,253706.34,17
1938837115,Rheumatology,MO,349,1003,496911.49,39
1163690958,Orthopedics,AR,275,815,85915.12,33
1219218400,Urology,FL,137,429,71336.88,41
1985096875,Pediatrics,GA,253,1014,136155.31,43
1363310130,Obstetrics and Gynecology,OR,379,1769,157631.82,48
1977579923,Surgery,VT,55,137,22671.57,35
1487867336,Cardiothoracic Surgery,WY,164,756,62159.77,35
1602861644,Emergency Medicine,NJ,485,1535,232783.24,31
1374188326,Endocrinology,WV,111,276,40388.75,42
1525532451,Plastic Surgery,NY,124,608,35898.12,47
1501015047,Cardiology,OR,323,1771,343517.75,35
1948403687,Gastroenterology,NY,244,978,141962.64,19
1706993563,Neurology,OK,157,606,260281.15,20
1716247535,Oral Surgery,NJ,197,912,150541.37,42
1978058573,Internal Medicine,NJ,531,2714,540499.75,39
1798408604,Obstetrics and Gynecology,CA,193,823,83099.51,48
1938713602,Infectious Disease,WV,321,1641,180870.87,33
1106822504,Endocrinology,MO,109,221,21737.04,24
1377941235,Neurosurgery,IA,199,867,85826.84,44
1801811295,Rheumatology,IL,394,2064,954879.13,24
1302773320,Physical Medicine,GA,205,631,41099.85,49
1746308250,Neurosurgery,AZ,82,319,61630.51,35
1438589714,Oral Surgery,IA,206,557,41492.79,32
1350159135,Oral Surgery,IN,281,588,106807.64,43
1232188463,Vascular Surgery,MO,113,401,64798.13,28
1508469182,Dermatology,NH,324,1100,126453.23,39
1733740880,Vascular Surgery,DE,147,792,99796.36,48
1230678411,Psychiatry,WI,207,501,61806.5,37
1904965545,Obstetrics and Gynecology,NE,197,539,34290.45,47
1486395102,Urology,KY,360,861,102065.58,15
1508053172,Plastic Surgery,NE,304,1631,106031.15,38
1432840339,Vascular Surgery,CA,322,1710,252738.47,29
1852922731,Neurology,TN,299,1514,235498.93,32
1883433291,Nephrology,MA,123,306,26729.01,15
1237383441,Oncology,GA,171,757,315518.16,18
1740169688,Plastic Surgery,IN,250,825,92590.95,25
1550154608,Psychiatry,ID,365,1963,316622.09,26
1491988789,Cardiothoracic Surgery,DE,91,191,15396.8,40
1771424174,Anesthesiology,KY,264,554,29846.48,5
1605198031,Dermatology,WV,173,899,79026.51,39
1918730606,Endocrinology,WA,368,954,62026.49,37
1339121961,Neurology,NE,133,318,100644.23,41
1676306442,Otolaryngology,FL,100,309,37210.72,31
1237652208,Obstetrics and Gynecology,TX,376,1233,175137.09,21
1613022936,Urology,WV,392,1053,87290.19,23
1964842647,Pediatrics,IA,142,653,102906.41,33
1760366848,Orthopedics,KS,215,618,98573.81,34
1452859218,Infectious Disease,NJ,366,1394,276216.14,32
1915929556,Cardiothoracic Surgery,FL,133,462,68921.29,17
1903090102,Cardiothoracic Surgery,MO,62,296,58291.16,15
1253496188,Nephrology,AZ,221,567,55781.38,45
1619524460,Neurosurgery,MN,98,411,70917.4,40
1585443094,Radiology,NJ,234,915,61920.68,13
1803795357,Physical Medicine,NC,272,865,159055.36,31
1466127696,Plastic Surgery,NY,381,1370,88331.45,36
1919554196,Oncology,KY,132,625,187050.05,16
1683384105,Pediatrics,CT,216,1169,204004.17,22
1691057043,Infectious Disease,ME,164,829,79629.23,42
1694099781,Neurology,NC,193,654,313552.06,47
1309248642,Pediatrics,UT,213,1004,80120.77,37
1664331521,Endocrinology,WY,177,702,90968.13,18
1959272620,Gastroenterology,MS,376,1055,202638.62,48
1279050174,Anesthesiology,HI,151,661,96001.06,24
1342942130,Vascular Surgery,WI,177,689,133162.73,42
1317106437,Internal Medicine,AR,791,4265,469708.4,54
1660223249,Ophthalmology,NM,339,1059,214620.22,34
1100379688,Neurology,KY,384,1665,371401.86,19
1163589383,Physical Medicine,NE,171,428,74200.73,30
1520088892,Plastic Surgery,HI,314,1057,83509.02,37
1175732768,Emergency Medicine,LA,371,1901,130257.88,24
1321009450,Otolaryngology,GA,241,1123,57964.04,22
1659011768,Surgery,ND,76,357,49896.81,29
1809122115,Otolaryngology,MD,163,634,89714.39,24
1175594355,Cardiothoracic Surgery,WI,137,693,133349.27,17
1509634343,Vascular Surgery,KY,157,658,74937.37,25
1862099714,Infectious Disease,NY,249,693,45362.06,38
1359085951,Neurosurgery,TX,176,867,168619.94,41
1160830178,Nephrology,CT,243,1202,192159.41,31
1787479760,Oncology,MI,314,1361,323832.49,37
1189220818,Cardiology,CT,348,991,123128.19,42
1814713147,Internal Medicine,CT,699,3419,421150.01,68
1999164317,Pulmonology,MO,365,1841,276395.87,17
1746029988,Orthopedics,PA,150,602,40707.84,30
1487299562,Pulmonology,UT,315,1528,241031.84,17
1472915318,Nephrology,NH,335,1342,172332.67,40
1973124622,Plastic Surgery,SD,321,1393,75007.6,26
1125924873,Nephrology,MI,150,453,50655.18,16
1882819390,Otolaryngology,KY,283,1376,139811.86,30
1397031861,Otolaryngology,AR,266,958,190303.21,31
1925289923,Plastic Surgery,HI,207,818,146849.35,35
1895325695,Pathology,WI,278,1315,99688.44,20
1195422848,Obstetrics and Gynecology,MN,375,1721,301924.23,29
1439875950,Vascular Surgery,MD,151,785,49898.43,40
1435999953,Endocrinology,NY,195,906,72772.07,46
1476447338,Obstetrics and Gynecology,NH,285,1322,256330.84,35
1117101842,Orthopedics,IL,397,1225,154249.42,50
1418046292,Physical Medicine,OK,375,983,140343.55,19
1313266186,Neurology,CO,307,1529,307356.38,36
1672119440,Anesthesiology,MT,168,877,57482.0,14
1758654741,Pulmonology,CO,265,1456,169449.87,17
1364036974,Gastroenterology,GA,240,502,42002.49,29
1363444418,Cardiothoracic Surgery,IA,162,691,56935.09,15
1418679207,Emergency Medicine,AK,739,3061,537785.89,41
1697346574,Gastroenterology,OR,198,681,120663.47,40
1773510042,Pulmonology,MO,233,1042,205573.5,31
1563120635,Anesthesiology,MS,220,686,71042.93,9
1445382534,Neurosurgery,VT,113,540,73895.64,21
1942048319,Oncology,VA,343,1328,247914.58,29
1873208192,Anesthesiology,VA,383,1866,155987.47,13
1716606071,Vascular Surgery,AR,335,1395,173775.07,42
1169425739,Psychiatry,AK,386,1377,203164.83,37
1611773745,Neurosurgery,VA,87,193,19910.24,32
1711768303,Internal Medicine,WA,314,1412,174553.52,75
1920730879,Pediatrics,MT,210,906,87405.25,34
1454907373,Emergency Medicine,OR,708,3586,688297.44,24
1922808627,Gastroenterology,UT,400,1240,63260.21,18
1864626275,Physical Medicine,MN,400,967,190115.18,19
1668838330,Ophthalmology,WA,182,830,101505.61,26
1997368360,Psychiatry,AK,353,1606,160228.24,21
1533314189,Pulmonology,VT,298,1435,153822.83,45
1248723442,Neurosurgery,MI,96,224,23133.27,42
1370598115,Urology,CO,194,564,45171.38,37
1794952841,Nephrology,CO,273,977,62629.79,31
1121905151,Cardiothoracic Surgery,RI,65,353,20781.79,38
1202531953,Psychiatry,AL,370,756,74865.89,34
1129692778,Plastic Surgery,OR,388,1285,77624.77,26
1302381105,Nephrology,SC,355,935,77376.93,37
1204116212,Neurosurgery,UT,89,364,49539.58,43
1858456398,Neurosurgery,WY,95,358,61631.21,43
1132579118,Endocrinology,AZ,375,1915,323725.24,22
1966729585,Oral Surgery,MD,249,591,90100.79,48
1279728600,Cardiothoracic Surgery,CT,177,473,34665.17,36
1588195070,Oral Surgery,TX,380,1866,312759.14,22
1818016609,Gastroenterology,CA,273,781,55612.83,46
1302228735,Plastic Surgery,MT,121,393,73684.19,45
1970705148,Vascular Surgery,TX,150,745,47414.05,35
1666224316,Pulmonology,OR,372,1423,232715.31,27
1403398162,Obstetrics and Gynecology,FL,329,1537,144391.73,42
1534047340,Ophthalmology,MO,142,527,86170.14,35
1702640810,Urology,SC,299,918,182537.97,33
1927686082,Rheumatology,VT,128,492,80969.12,20
